xpos,value
10158,-0.684245
10159,-0.684525
10160,-0.684804
10161,-0.685084
10162,-0.685363
10163,-0.685642
10164,-0.685921
10165,-0.686200
10166,-0.686479
10167,-0.686758
10168,-0.687037
10169,-0.687315
10170,-0.687594
10171,-0.687872
10172,-0.688151
10173,-0.688429
10174,-0.688707
10175,-0.688985
10176,-0.689263
10177,-0.689541
10178,-0.689818
10179,-0.690096
10180,-0.690373
10181,-0.690651
10182,-0.690928
10183,-0.691205
10184,-0.691482
10185,-0.691759
10186,-0.692036
10187,-0.692313
10188,-0.692590
10189,-0.692866
10190,-0.693143
10191,-0.693419
10192,-0.693695
10193,-0.693972
10194,-0.694248
10195,-0.694524
10196,-0.694799
10197,-0.695075
10198,-0.695351
10199,-0.695626
10200,-0.695902
10201,-0.696177
10202,-0.696452
10203,-0.696727
10204,-0.697003
10205,-0.697277
10206,-0.697552
10207,-0.697827
10208,-0.698102
10209,-0.698376
10210,-0.698651
10211,-0.698925
10212,-0.699199
10213,-0.699473
10214,-0.699747
10215,-0.700021
10216,-0.700295
10217,-0.700569
10218,-0.700842
10219,-0.701116
10220,-0.701389
10221,-0.701663
10222,-0.701936
10223,-0.702209
10224,-0.702482
10225,-0.702755
10226,-0.703028
10227,-0.703300
10228,-0.703573
10229,-0.703845
10230,-0.704118
10231,-0.704390
10232,-0.704662
10233,-0.704934
10234,-0.705206
10235,-0.705478
10236,-0.705750
10237,-0.706021
10238,-0.706293
10239,-0.706564
10240,-0.706836
10241,-0.707107
10242,-0.707378
10243,-0.707649
10244,-0.707920
10245,-0.708191
10246,-0.708461
10247,-0.708732
10248,-0.709002
10249,-0.709273
10250,-0.709543
10251,-0.709813
10252,-0.710083
10253,-0.710353
10254,-0.710623
10255,-0.710893
10256,-0.711163
10257,-0.711432
10258,-0.711702
10259,-0.711971
10260,-0.712240
10261,-0.712509
10262,-0.712778
10263,-0.713047
10264,-0.713316
10265,-0.713585
10266,-0.713854
10267,-0.714122
10268,-0.714390
10269,-0.714659
10270,-0.714927
10271,-0.715195
10272,-0.715463
10273,-0.715731
10274,-0.715999
10275,-0.716266
10276,-0.716534
10277,-0.716801
10278,-0.717069
10279,-0.717336
10280,-0.717603
10281,-0.717870
10282,-0.718137
10283,-0.718404
10284,-0.718671
10285,-0.718937
10286,-0.719204
10287,-0.719470
10288,-0.719736
10289,-0.720002
10290,-0.720269
10291,-0.720535
10292,-0.720801
10293,-0.721066
10294,-0.721332
10295,-0.721597
10296,-0.721863
10297,-0.722128
10298,-0.722394
10299,-0.722659
10300,-0.722924
10301,-0.723188
10302,-0.723453
10303,-0.723718
10304,-0.723983
10305,-0.724247
10306,-0.724511
10307,-0.724776
10308,-0.725040
10309,-0.725304
10310,-0.725568
10311,-0.725832
10312,-0.726095
10313,-0.726359
10314,-0.726623
10315,-0.726886
10316,-0.727149
10317,-0.727413
10318,-0.727676
10319,-0.727939
10320,-0.728202
10321,-0.728464
10322,-0.728727
10323,-0.728990
10324,-0.729252
10325,-0.729514
10326,-0.729777
10327,-0.730039
10328,-0.730301
10329,-0.730563
10330,-0.730825
10331,-0.731086
10332,-0.731348
10333,-0.731609
10334,-0.731871
10335,-0.732132
10336,-0.732393
10337,-0.732654
10338,-0.732915
10339,-0.733176
10340,-0.733437
10341,-0.733697
10342,-0.733958
10343,-0.734218
10344,-0.734479
10345,-0.734739
10346,-0.734999
10347,-0.735259
10348,-0.735519
10349,-0.735779
10350,-0.736038
10351,-0.736298
10352,-0.736557
10353,-0.736817
10354,-0.737076
10355,-0.737335
10356,-0.737594
10357,-0.737853
10358,-0.738112
10359,-0.738370
10360,-0.738629
10361,-0.738887
10362,-0.739146
10363,-0.739404
10364,-0.739662
10365,-0.739920
10366,-0.740178
10367,-0.740436
10368,-0.740694
10369,-0.740951
10370,-0.741209
10371,-0.741466
10372,-0.741723
10373,-0.741980
10374,-0.742237
10375,-0.742494
10376,-0.742751
10377,-0.743008
10378,-0.743265
10379,-0.743521
10380,-0.743777
10381,-0.744034
10382,-0.744290
10383,-0.744546
10384,-0.744802
10385,-0.745058
10386,-0.745314
10387,-0.745569
10388,-0.745825
10389,-0.746080
10390,-0.746335
10391,-0.746591
10392,-0.746846
10393,-0.747101
10394,-0.747355
10395,-0.747610
10396,-0.747865
10397,-0.748119
10398,-0.748374
10399,-0.748628
10400,-0.748882
10401,-0.749136
10402,-0.749390
10403,-0.749644
10404,-0.749898
10405,-0.750152
10406,-0.750405
10407,-0.750659
10408,-0.750912
10409,-0.751165
10410,-0.751418
10411,-0.751671
10412,-0.751924
10413,-0.752177
10414,-0.752429
10415,-0.752682
10416,-0.752934
10417,-0.753187
10418,-0.753439
10419,-0.753691
10420,-0.753943
10421,-0.754195
10422,-0.754447
10423,-0.754698
10424,-0.754950
10425,-0.755201
10426,-0.755453
10427,-0.755704
10428,-0.755955
10429,-0.756206
10430,-0.756457
10431,-0.756708
10432,-0.756958
10433,-0.757209
10434,-0.757459
10435,-0.757710
10436,-0.757960
10437,-0.758210
10438,-0.758460
10439,-0.758710
10440,-0.758960
10441,-0.759209
10442,-0.759459
10443,-0.759708
10444,-0.759957
10445,-0.760207
10446,-0.760456
10447,-0.760705
10448,-0.760954
10449,-0.761202
10450,-0.761451
10451,-0.761700
10452,-0.761948
10453,-0.762196
10454,-0.762444
10455,-0.762693
10456,-0.762941
10457,-0.763188
10458,-0.763436
10459,-0.763684
10460,-0.763931
10461,-0.764179
10462,-0.764426
10463,-0.764673
10464,-0.764920
10465,-0.765167
10466,-0.765414
10467,-0.765661
10468,-0.765908
10469,-0.766154
10470,-0.766400
10471,-0.766647
10472,-0.766893
10473,-0.767139
10474,-0.767385
10475,-0.767631
10476,-0.767876
10477,-0.768122
10478,-0.768367
10479,-0.768613
10480,-0.768858
10481,-0.769103
10482,-0.769348
10483,-0.769593
10484,-0.769838
10485,-0.770083
10486,-0.770327
10487,-0.770572
10488,-0.770816
10489,-0.771061
10490,-0.771305
10491,-0.771549
10492,-0.771793
10493,-0.772036
10494,-0.772280
10495,-0.772524
10496,-0.772767
10497,-0.773010
10498,-0.773254
10499,-0.773497
10500,-0.773740
10501,-0.773983
10502,-0.774225
10503,-0.774468
10504,-0.774711
10505,-0.774953
10506,-0.775195
10507,-0.775438
10508,-0.775680
10509,-0.775922
10510,-0.776163
10511,-0.776405
10512,-0.776647
10513,-0.776888
10514,-0.777130
10515,-0.777371
10516,-0.777612
10517,-0.777853
10518,-0.778094
10519,-0.778335
10520,-0.778576
10521,-0.778817
10522,-0.779057
10523,-0.779298
10524,-0.779538
10525,-0.779778
10526,-0.780018
10527,-0.780258
10528,-0.780498
10529,-0.780737
10530,-0.780977
10531,-0.781216
10532,-0.781456
10533,-0.781695
10534,-0.781934
10535,-0.782173
10536,-0.782412
10537,-0.782651
10538,-0.782889
10539,-0.783128
10540,-0.783366
10541,-0.783605
10542,-0.783843
10543,-0.784081
10544,-0.784319
10545,-0.784557
10546,-0.784794
10547,-0.785032
10548,-0.785270
10549,-0.785507
10550,-0.785744
10551,-0.785981
10552,-0.786218
10553,-0.786455
10554,-0.786692
10555,-0.786929
10556,-0.787165
10557,-0.787402
10558,-0.787638
10559,-0.787874
10560,-0.788111
10561,-0.788346
10562,-0.788582
10563,-0.788818
10564,-0.789054
10565,-0.789289
10566,-0.789525
10567,-0.789760
10568,-0.789995
10569,-0.790230
10570,-0.790465
10571,-0.790700
10572,-0.790935
10573,-0.791169
10574,-0.791404
10575,-0.791638
10576,-0.791873
10577,-0.792107
10578,-0.792341
10579,-0.792574
10580,-0.792808
10581,-0.793042
10582,-0.793275
10583,-0.793509
10584,-0.793742
10585,-0.793976
10586,-0.794209
10587,-0.794441
10588,-0.794675
10589,-0.794907
10590,-0.795140
10591,-0.795372
10592,-0.795605
10593,-0.795837
10594,-0.796069
10595,-0.796301
10596,-0.796533
10597,-0.796765
10598,-0.796996
10599,-0.797228
10600,-0.797460
10601,-0.797691
10602,-0.797922
10603,-0.798153
10604,-0.798384
10605,-0.798615
10606,-0.798846
10607,-0.799076
10608,-0.799307
10609,-0.799537
10610,-0.799768
10611,-0.799998
10612,-0.800228
10613,-0.800458
10614,-0.800687
10615,-0.800917
10616,-0.801147
10617,-0.801376
10618,-0.801606
10619,-0.801835
10620,-0.802064
10621,-0.802293
10622,-0.802522
10623,-0.802750
10624,-0.802979
10625,-0.803208
10626,-0.803436
10627,-0.803664
10628,-0.803892
10629,-0.804120
10630,-0.804348
10631,-0.804576
10632,-0.804804
10633,-0.805031
10634,-0.805259
10635,-0.805486
10636,-0.805713
10637,-0.805940
10638,-0.806167
10639,-0.806394
10640,-0.806621
10641,-0.806848
10642,-0.807074
10643,-0.807300
10644,-0.807527
10645,-0.807753
10646,-0.807979
10647,-0.808205
10648,-0.808430
10649,-0.808656
10650,-0.808882
10651,-0.809107
10652,-0.809332
10653,-0.809558
10654,-0.809783
10655,-0.810008
10656,-0.810232
10657,-0.810457
10658,-0.810682
10659,-0.810906
10660,-0.811130
10661,-0.811355
10662,-0.811579
10663,-0.811803
10664,-0.812027
10665,-0.812251
10666,-0.812474
10667,-0.812698
10668,-0.812921
10669,-0.813145
10670,-0.813368
10671,-0.813591
10672,-0.813813
10673,-0.814036
10674,-0.814259
10675,-0.814481
10676,-0.814704
10677,-0.814926
10678,-0.815149
10679,-0.815371
10680,-0.815592
10681,-0.815814
10682,-0.816036
10683,-0.816258
10684,-0.816479
10685,-0.816701
10686,-0.816922
10687,-0.817143
10688,-0.817364
10689,-0.817585
10690,-0.817806
10691,-0.818026
10692,-0.818247
10693,-0.818467
10694,-0.818687
10695,-0.818908
10696,-0.819128
10697,-0.819348
10698,-0.819567
10699,-0.819787
10700,-0.820006
10701,-0.820226
10702,-0.820445
10703,-0.820664
10704,-0.820883
10705,-0.821103
10706,-0.821321
10707,-0.821540
10708,-0.821759
10709,-0.821977
10710,-0.822196
10711,-0.822414
10712,-0.822632
10713,-0.822850
10714,-0.823068
10715,-0.823285
10716,-0.823503
10717,-0.823721
10718,-0.823938
10719,-0.824155
10720,-0.824372
10721,-0.824589
10722,-0.824806
10723,-0.825023
10724,-0.825240
10725,-0.825456
10726,-0.825673
10727,-0.825889
10728,-0.826105
10729,-0.826321
10730,-0.826537
10731,-0.826753
10732,-0.826968
10733,-0.827184
10734,-0.827400
10735,-0.827615
10736,-0.827830
10737,-0.828045
10738,-0.828260
10739,-0.828475
10740,-0.828689
10741,-0.828904
10742,-0.829119
10743,-0.829333
10744,-0.829547
10745,-0.829761
10746,-0.829975
10747,-0.830189
10748,-0.830403
10749,-0.830616
10750,-0.830830
10751,-0.831043
10752,-0.831256
10753,-0.831469
10754,-0.831683
10755,-0.831895
10756,-0.832108
10757,-0.832321
10758,-0.832533
10759,-0.832746
10760,-0.832958
10761,-0.833170
10762,-0.833382
10763,-0.833594
10764,-0.833806
10765,-0.834017
10766,-0.834229
10767,-0.834440
10768,-0.834652
10769,-0.834863
10770,-0.835074
10771,-0.835285
10772,-0.835496
10773,-0.835706
10774,-0.835917
10775,-0.836127
10776,-0.836338
10777,-0.836548
10778,-0.836758
10779,-0.836968
10780,-0.837177
10781,-0.837387
10782,-0.837597
10783,-0.837806
10784,-0.838015
10785,-0.838225
10786,-0.838434
10787,-0.838643
10788,-0.838852
10789,-0.839060
10790,-0.839269
10791,-0.839477
10792,-0.839686
10793,-0.839894
10794,-0.840102
10795,-0.840310
10796,-0.840518
10797,-0.840725
10798,-0.840933
10799,-0.841140
10800,-0.841348
10801,-0.841555
10802,-0.841762
10803,-0.841969
10804,-0.842176
10805,-0.842382
10806,-0.842589
10807,-0.842796
10808,-0.843002
10809,-0.843208
10810,-0.843414
10811,-0.843620
10812,-0.843826
10813,-0.844032
10814,-0.844238
10815,-0.844443
10816,-0.844648
10817,-0.844853
10818,-0.845059
10819,-0.845264
10820,-0.845469
10821,-0.845673
10822,-0.845878
10823,-0.846082
10824,-0.846287
10825,-0.846491
10826,-0.846695
10827,-0.846899
10828,-0.847103
10829,-0.847307
10830,-0.847510
10831,-0.847714
10832,-0.847917
10833,-0.848120
10834,-0.848324
10835,-0.848526
10836,-0.848729
10837,-0.848932
10838,-0.849135
10839,-0.849337
10840,-0.849540
10841,-0.849742
10842,-0.849944
10843,-0.850146
10844,-0.850348
10845,-0.850549
10846,-0.850751
10847,-0.850953
10848,-0.851154
10849,-0.851355
10850,-0.851556
10851,-0.851757
10852,-0.851958
10853,-0.852159
10854,-0.852359
10855,-0.852560
10856,-0.852760
10857,-0.852961
10858,-0.853161
10859,-0.853361
10860,-0.853561
10861,-0.853760
10862,-0.853960
10863,-0.854159
10864,-0.854359
10865,-0.854558
10866,-0.854757
10867,-0.854956
10868,-0.855155
10869,-0.855354
10870,-0.855552
10871,-0.855751
10872,-0.855949
10873,-0.856147
10874,-0.856345
10875,-0.856543
10876,-0.856741
10877,-0.856939
10878,-0.857136
10879,-0.857334
10880,-0.857531
10881,-0.857729
10882,-0.857926
10883,-0.858123
10884,-0.858320
10885,-0.858516
10886,-0.858713
10887,-0.858909
10888,-0.859106
10889,-0.859302
10890,-0.859498
10891,-0.859694
10892,-0.859890
10893,-0.860085
10894,-0.860281
10895,-0.860476
10896,-0.860672
10897,-0.860867
10898,-0.861062
10899,-0.861257
10900,-0.861452
10901,-0.861646
10902,-0.861841
10903,-0.862036
10904,-0.862230
10905,-0.862424
10906,-0.862618
10907,-0.862812
10908,-0.863006
10909,-0.863199
10910,-0.863393
10911,-0.863586
10912,-0.863780
10913,-0.863973
10914,-0.864166
10915,-0.864359
10916,-0.864552
10917,-0.864744
10918,-0.864937
10919,-0.865129
10920,-0.865322
10921,-0.865514
10922,-0.865706
10923,-0.865898
10924,-0.866089
10925,-0.866281
10926,-0.866472
10927,-0.866664
10928,-0.866855
10929,-0.867046
10930,-0.867237
10931,-0.867428
10932,-0.867619
10933,-0.867809
10934,-0.868000
10935,-0.868190
10936,-0.868381
10937,-0.868571
10938,-0.868761
10939,-0.868951
10940,-0.869140
10941,-0.869330
10942,-0.869519
10943,-0.869709
10944,-0.869898
10945,-0.870087
10946,-0.870276
10947,-0.870465
10948,-0.870654
10949,-0.870842
10950,-0.871030
10951,-0.871219
10952,-0.871407
10953,-0.871595
10954,-0.871783
10955,-0.871971
10956,-0.872159
10957,-0.872346
10958,-0.872533
10959,-0.872721
10960,-0.872908
10961,-0.873095
10962,-0.873282
10963,-0.873469
10964,-0.873655
10965,-0.873842
10966,-0.874028
10967,-0.874214
10968,-0.874401
10969,-0.874587
10970,-0.874772
10971,-0.874958
10972,-0.875144
10973,-0.875329
10974,-0.875515
10975,-0.875700
10976,-0.875885
10977,-0.876070
10978,-0.876255
10979,-0.876440
10980,-0.876624
10981,-0.876809
10982,-0.876993
10983,-0.877177
10984,-0.877361
10985,-0.877545
10986,-0.877729
10987,-0.877913
10988,-0.878096
10989,-0.878280
10990,-0.878463
10991,-0.878646
10992,-0.878829
10993,-0.879012
10994,-0.879195
10995,-0.879378
10996,-0.879560
10997,-0.879743
10998,-0.879925
10999,-0.880107
11000,-0.880289
11001,-0.880471
11002,-0.880653
11003,-0.880834
11004,-0.881016
11005,-0.881197
11006,-0.881378
11007,-0.881559
11008,-0.881741
11009,-0.881921
11010,-0.882102
11011,-0.882282
11012,-0.882463
11013,-0.882643
11014,-0.882824
11015,-0.883004
11016,-0.883184
11017,-0.883363
11018,-0.883543
11019,-0.883722
11020,-0.883902
11021,-0.884081
11022,-0.884260
11023,-0.884439
11024,-0.884618
11025,-0.884797
11026,-0.884976
11027,-0.885154
11028,-0.885333
11029,-0.885511
11030,-0.885689
11031,-0.885867
11032,-0.886045
11033,-0.886223
11034,-0.886400
11035,-0.886577
11036,-0.886755
11037,-0.886932
11038,-0.887109
11039,-0.887286
11040,-0.887463
11041,-0.887640
11042,-0.887816
11043,-0.887993
11044,-0.888169
11045,-0.888345
11046,-0.888521
11047,-0.888697
11048,-0.888873
11049,-0.889048
11050,-0.889224
11051,-0.889399
11052,-0.889575
11053,-0.889750
11054,-0.889925
11055,-0.890099
11056,-0.890274
11057,-0.890449
11058,-0.890623
11059,-0.890797
11060,-0.890972
11061,-0.891146
11062,-0.891320
11063,-0.891493
11064,-0.891667
11065,-0.891841
11066,-0.892014
11067,-0.892187
11068,-0.892361
11069,-0.892534
11070,-0.892706
11071,-0.892879
11072,-0.893052
11073,-0.893224
11074,-0.893397
11075,-0.893569
11076,-0.893741
11077,-0.893913
11078,-0.894085
11079,-0.894256
11080,-0.894428
11081,-0.894600
11082,-0.894771
11083,-0.894942
11084,-0.895113
11085,-0.895284
11086,-0.895455
11087,-0.895625
11088,-0.895796
11089,-0.895966
11090,-0.896137
11091,-0.896307
11092,-0.896477
11093,-0.896647
11094,-0.896816
11095,-0.896986
11096,-0.897155
11097,-0.897325
11098,-0.897494
11099,-0.897663
11100,-0.897832
11101,-0.898001
11102,-0.898169
11103,-0.898338
11104,-0.898506
11105,-0.898675
11106,-0.898843
11107,-0.899011
11108,-0.899178
11109,-0.899346
11110,-0.899514
11111,-0.899681
11112,-0.899849
11113,-0.900016
11114,-0.900183
11115,-0.900350
11116,-0.900517
11117,-0.900684
11118,-0.900850
11119,-0.901016
11120,-0.901183
11121,-0.901349
11122,-0.901515
11123,-0.901681
11124,-0.901846
11125,-0.902012
11126,-0.902178
11127,-0.902343
11128,-0.902508
11129,-0.902673
11130,-0.902838
11131,-0.903003
11132,-0.903168
11133,-0.903332
11134,-0.903497
11135,-0.903661
11136,-0.903825
11137,-0.903989
11138,-0.904153
11139,-0.904317
11140,-0.904481
11141,-0.904644
11142,-0.904808
11143,-0.904971
11144,-0.905134
11145,-0.905297
11146,-0.905460
11147,-0.905622
11148,-0.905785
11149,-0.905947
11150,-0.906110
11151,-0.906272
11152,-0.906434
11153,-0.906596
11154,-0.906758
11155,-0.906919
11156,-0.907081
11157,-0.907242
11158,-0.907403
11159,-0.907564
11160,-0.907725
11161,-0.907886
11162,-0.908047
11163,-0.908207
11164,-0.908368
11165,-0.908528
11166,-0.908688
11167,-0.908848
11168,-0.909008
11169,-0.909168
11170,-0.909328
11171,-0.909487
11172,-0.909646
11173,-0.909806
11174,-0.909965
11175,-0.910124
11176,-0.910283
11177,-0.910441
11178,-0.910600
11179,-0.910758
11180,-0.910917
11181,-0.911075
11182,-0.911233
11183,-0.911391
11184,-0.911548
11185,-0.911706
11186,-0.911864
11187,-0.912021
11188,-0.912178
11189,-0.912335
11190,-0.912492
11191,-0.912649
11192,-0.912806
11193,-0.912962
11194,-0.913119
11195,-0.913275
11196,-0.913431
11197,-0.913587
11198,-0.913743
11199,-0.913899
11200,-0.914054
11201,-0.914210
11202,-0.914365
11203,-0.914520
11204,-0.914675
11205,-0.914830
11206,-0.914985
11207,-0.915140
11208,-0.915294
11209,-0.915449
11210,-0.915603
11211,-0.915757
11212,-0.915911
11213,-0.916065
11214,-0.916219
11215,-0.916372
11216,-0.916526
11217,-0.916679
11218,-0.916832
11219,-0.916985
11220,-0.917138
11221,-0.917291
11222,-0.917444
11223,-0.917596
11224,-0.917749
11225,-0.917901
11226,-0.918053
11227,-0.918205
11228,-0.918357
11229,-0.918508
11230,-0.918660
11231,-0.918811
11232,-0.918963
11233,-0.919114
11234,-0.919265
11235,-0.919416
11236,-0.919567
11237,-0.919717
11238,-0.919868
11239,-0.920018
11240,-0.920168
11241,-0.920318
11242,-0.920468
11243,-0.920618
11244,-0.920768
11245,-0.920917
11246,-0.921067
11247,-0.921216
11248,-0.921365
11249,-0.921514
11250,-0.921663
11251,-0.921812
11252,-0.921960
11253,-0.922109
11254,-0.922257
11255,-0.922405
11256,-0.922553
11257,-0.922701
11258,-0.922849
11259,-0.922997
11260,-0.923144
11261,-0.923291
11262,-0.923439
11263,-0.923586
11264,-0.923733
11265,-0.923880
11266,-0.924026
11267,-0.924173
11268,-0.924319
11269,-0.924465
11270,-0.924612
11271,-0.924758
11272,-0.924904
11273,-0.925049
11274,-0.925195
11275,-0.925340
11276,-0.925486
11277,-0.925631
11278,-0.925776
11279,-0.925921
11280,-0.926066
11281,-0.926210
11282,-0.926355
11283,-0.926499
11284,-0.926643
11285,-0.926787
11286,-0.926932
11287,-0.927075
11288,-0.927219
11289,-0.927363
11290,-0.927506
11291,-0.927649
11292,-0.927792
11293,-0.927935
11294,-0.928078
11295,-0.928221
11296,-0.928364
11297,-0.928506
11298,-0.928648
11299,-0.928791
11300,-0.928933
11301,-0.929075
11302,-0.929216
11303,-0.929358
11304,-0.929500
11305,-0.929641
11306,-0.929782
11307,-0.929923
11308,-0.930064
11309,-0.930205
11310,-0.930346
11311,-0.930486
11312,-0.930627
11313,-0.930767
11314,-0.930907
11315,-0.931047
11316,-0.931187
11317,-0.931327
11318,-0.931466
11319,-0.931606
11320,-0.931745
11321,-0.931884
11322,-0.932023
11323,-0.932162
11324,-0.932301
11325,-0.932440
11326,-0.932578
11327,-0.932717
11328,-0.932855
11329,-0.932993
11330,-0.933131
11331,-0.933269
11332,-0.933406
11333,-0.933544
11334,-0.933681
11335,-0.933819
11336,-0.933956
11337,-0.934093
11338,-0.934229
11339,-0.934366
11340,-0.934503
11341,-0.934639
11342,-0.934775
11343,-0.934912
11344,-0.935048
11345,-0.935183
11346,-0.935319
11347,-0.935455
11348,-0.935590
11349,-0.935726
11350,-0.935861
11351,-0.935996
11352,-0.936131
11353,-0.936266
11354,-0.936400
11355,-0.936535
11356,-0.936669
11357,-0.936803
11358,-0.936938
11359,-0.937072
11360,-0.937205
11361,-0.937339
11362,-0.937473
11363,-0.937606
11364,-0.937739
11365,-0.937872
11366,-0.938005
11367,-0.938138
11368,-0.938271
11369,-0.938404
11370,-0.938536
11371,-0.938668
11372,-0.938800
11373,-0.938932
11374,-0.939064
11375,-0.939196
11376,-0.939328
11377,-0.939459
11378,-0.939591
11379,-0.939722
11380,-0.939853
11381,-0.939984
11382,-0.940114
11383,-0.940245
11384,-0.940376
11385,-0.940506
11386,-0.940636
11387,-0.940766
11388,-0.940896
11389,-0.941026
11390,-0.941156
11391,-0.941285
11392,-0.941415
11393,-0.941544
11394,-0.941673
11395,-0.941802
11396,-0.941931
11397,-0.942060
11398,-0.942188
11399,-0.942317
11400,-0.942445
11401,-0.942573
11402,-0.942701
11403,-0.942829
11404,-0.942957
11405,-0.943084
11406,-0.943212
11407,-0.943339
11408,-0.943466
11409,-0.943593
11410,-0.943720
11411,-0.943847
11412,-0.943974
11413,-0.944100
11414,-0.944227
11415,-0.944353
11416,-0.944479
11417,-0.944605
11418,-0.944731
11419,-0.944856
11420,-0.944982
11421,-0.945107
11422,-0.945232
11423,-0.945357
11424,-0.945483
11425,-0.945607
11426,-0.945732
11427,-0.945857
11428,-0.945981
11429,-0.946105
11430,-0.946229
11431,-0.946353
11432,-0.946477
11433,-0.946601
11434,-0.946724
11435,-0.946848
11436,-0.946971
11437,-0.947094
11438,-0.947217
11439,-0.947340
11440,-0.947463
11441,-0.947586
11442,-0.947708
11443,-0.947830
11444,-0.947953
11445,-0.948075
11446,-0.948196
11447,-0.948318
11448,-0.948440
11449,-0.948561
11450,-0.948683
11451,-0.948804
11452,-0.948925
11453,-0.949046
11454,-0.949167
11455,-0.949287
11456,-0.949408
11457,-0.949528
11458,-0.949648
11459,-0.949768
11460,-0.949888
11461,-0.950008
11462,-0.950128
11463,-0.950247
11464,-0.950367
11465,-0.950486
11466,-0.950605
11467,-0.950724
11468,-0.950843
11469,-0.950962
11470,-0.951080
11471,-0.951199
11472,-0.951317
11473,-0.951435
11474,-0.951553
11475,-0.951671
11476,-0.951789
11477,-0.951906
11478,-0.952024
11479,-0.952141
11480,-0.952258
11481,-0.952375
11482,-0.952492
11483,-0.952609
11484,-0.952725
11485,-0.952842
11486,-0.952958
11487,-0.953074
11488,-0.953190
11489,-0.953306
11490,-0.953422
11491,-0.953537
11492,-0.953653
11493,-0.953768
11494,-0.953883
11495,-0.953998
11496,-0.954113
11497,-0.954228
11498,-0.954343
11499,-0.954457
11500,-0.954572
11501,-0.954686
11502,-0.954800
11503,-0.954914
